Ticker,IndexMarketCap,Income,Sales,Booksh,Cashsh,Dividend,Dividend_Percentage,Employees,Recom,PriceToEarnings,ForwardPTE,PEGPriceToSales,PriceToBook,PutCallRatio,PFCF,QuickRatio,CurrentRatio,DebtEquity,LdDebtEquity,SMA20,SMA50,SMA200,ROA,ROE,ROI,GrossMargin,OperationalMargin,ProfitMargin,Payout,SHSOutstanding,ShsFloat,ShoartFloat,ShortRatio,TargetPrice,52WH,52WL,AVGVol,Vol,PerformaceHalfYear,PerformanceYear,PerformanceYTD,,,,
[['ARWR'], '-', '6.91B', '-125.90M', '107.60M', '4.20', '4.85', '-', '-', '98', '2.20', '-', '-', '-', '64.19', '15.46', '13.38', '41.31', '2.70', '2.70', '0.00', '0.00', '0.53%', '0.29%', '-10.92%', '-20.00%', '-28.00%', '-20.20%', '-', '-', '-', '-', '104.10M', '100.62M', '3.09%', '3.96', '87.92', '-30.67%', '57.37%', '785.45K', '1,753,897', '-3.66%', '41.92%', '-15.38%']
[['ASB'], '-', '3.01B', '275.10M', '820.90M', '25.12', '13.17', '0.80', '3.94%', '4100', '3.00', '11.30', '12.64', '1.88', '3.67', '0.81', '1.54', '9.11', '-', '-', '0.00', '0.14', '-1.27%', '0.30%', '-0.67%', '0.80%', '7.30%', '17.30%', '-', '95.50%', '33.50%', '39.90%', '152.04M', '149.25M', '4.00%', '3.40', '21.50', '-15.31%', '68.51%', '1.76M', '3,730,948', '-11.17%', '49.56%', '18.94%']
[['ASGN'], '-', '5.85B', '207.80M', '3.91B', '32.33', '7.06', '-', '-', '4200', '2.10', '28.45', '19.71', '2.84', '1.50', '3.41', '15.60', '16.65', '2.80', '2.80', '0.60', '0.60', '-0.63%', '5.62%', '13.00%', '6.60%', '13.60%', '9.20%', '27.30%', '8.20%', '5.60%', '0.00%', '53.20M', '51.26M', '1.50%', '3.85', '116.17', '-3.73%', '78.57%', '199.87K', '695,041', '10.14%', '59.57%', '31.90%'],
[['ASH'], '-', '5.55B', '191.00M', '2.40B', '52.49', '4.26', '1.20', '1.33%', '4200', '2.00', '29.13', '16.16', '3.07', '2.32', '1.72', '21.19', '15.51', '1.20', '2.10', '0.52', '0.49', '0.52%', '3.28%', '4.03%', '2.70%', '5.80%', '-8.90%', '30.40%', '8.30%', '7.60%', '37.50%', '61.00M', '60.45M', '3.45%', '6.00', '102.20', '-5.98%', '34.76%', '347.17K', '983,100', '2.12%', '24.49%', '13.91%'],
[['ATR'], '-', '8.17B', '256.20M', '3.10B', '30.18', '4.32', '1.52', '1.25%', '13000', '2.50', '31.93', '27.65', '4.54', '2.64', '4.02', '28.04', '50.11', '1.40', '1.90', '0.56', '0.53', '-7.50%', '-8.89%', '-12.83%', '6.40%', '13.70%', '8.30%', '36.60%', '11.50%', '8.30%', '37.10%', '65.82M', '65.07M', '1.03%', '3.08', '156.00', '-23.74%', '9.87%', '217.75K', '566,784', '-12.98%', '4.54%', '-11.44%'],
[['AVNT'], '-', '4.23B', '224.00M', '4.32B', '19.37', '6.67', '0.85', '1.86%', '8400', '1.60', '18.81', '13.31', '1.44', '0.98', '2.37', '6.87', '45.26', '1.50', '2.00', '1.06', '1.05', '-6.90%', '-5.29%', '-2.30%', '4.60%', '13.20%', '5.20%', '25.10%', '7.60%', '5.20%', '33.80%', '91.30M', '90.04M', '1.58%', '3.87', '61.45', '-15.48%', '88.87%', '366.78K', '1,337,538', '-9.89%', '64.94%', '13.75%']
[['AVT'], '-', '3.67B', '193.10M', '19.53B', '40.98', '2.02', '0.88', '2.38%', '14500', '2.70', '19.28', '8.21', '1.85', '0.19', '0.90', '18.38', '-', '1.30', '2.30', '0.30', '0.29', '-5.94%', '-7.38%', '-6.91%', '2.30%', '4.90%', '5.40%', '11.50%', '1.40%', '1.00%', '43.80%', '99.66M', '98.53M', '2.14%', '3.52', '46.13', '-18.47%', '52.43%', '599.94K', '1,705,892', '-8.61%', '34.59%', '5.50%']
[['AYI'], '-', '6.06B', '281.90M', '3.36B', '57.12', '16.62', '0.52', '0.31%', '11500', '2.40', '22.49', '16.25', '1.74', '1.80', '2.97', '10.21', '16.12', '1.70', '2.30', '0.24', '0.24', '-5.03%', '-3.28%', '8.51%', '8.20%', '14.00%', '11.00%', '42.60%', '11.90%', '8.40%', '6.80%', '35.70M', '35.25M', '4.54%', '4.89', '191.88', '-12.77%', '93.11%', '327.68K', '1,57,654', '24.43%', '59.76%', '40.18%']
[['AXON'], '-', '11.41B', '-70.10M', '806.40M', '16.84', '9.90', '-', '-', '1710', '1.80', '-', '92.98', '-', '14.14', '10.24', '17.41', '221.48', '3.60', '4.00', '0.00', '0.00', '-5.82%', '-5.96%', '9.78%', '-5.00%', '-7.00%', '-1.00%', '62.10%', '-17.80%', '-8.70%', '-', '65.17M', '64.53M', '1.81%', '3.54', '213.00', '-18.83%', '114.03%', '329.72K', '1,323,550', '19.09%', '108.11%', '40.68%']
[['AZPN'], '-', '8.62B', '319.80M', '709.40M', '11.77', '5.60', '-', '-', '1897', '2.20', '27.21', '24.34', '1.84', '12.15', '10.79', '22.70', '31.36', '5.40', '5.40', '0.37', '0.34', '-1.17%', '-6.95%', '-9.97%', '23.80%', '47.50%', '26.80%', '91.50%', '50.50%', '45.10%', '0.00%', '68.03M', '66.59M', '3.00%', '4.92', '155.67', '-21.87%', '17.43%', '405.48K', '983,495', '-14.66%', '-1.94%', '-2.50%'],
[['BC'], '-', '7.51B', '581.60M', '5.38B', '22.69', '7.66', '1.34', '1.38%', '14382', '1.90', '13.23', '10.89', '0.88', '1.40', '4.29', '12.71', '11.85', '0.90', '1.60', '0.49', '0.47', '-1.64%', '-2.73%', '1.98%', '15.00%', '36.50%', '18.00%', '29.60%', '15.10%', '10.80%', '15.00%', '78.00M', '76.55M', '3.39%', '5.30', '122.23', '-17.17%', '72.44%', '489.57K', '961,442', '-1.97%', '59.04%', '27.79%'],
[['BCO'], '-', '3.59B', '38.00M', '4.02B', '3.48', '13.23', '0.80', '1.11%', '73700', '2.00', '96.69', '12.49', '6.67', '0.89', '20.64', '5.43', '12.45', '1.40', '1.40', '16.39', '15.53', '-5.89%', '-6.47%', '-5.48%', '0.70%', '30.80%', '6.00%', '23.40%', '7.90%', '0.90%', '85.00%', '50.00M', '48.30M', '7.08%', '14.33', '96.67', '-15.20%', '85.78%', '238.70K', '789,663', '-13.01%', '56.41%', '-0.22%'],
[['BDC'], '-', '2.62B', '108.70M', '2.11B', '19.39', '9.37', '0.20', '0.35%', '6200', '2.40', '24.02', '12.00', '2.36', '1.24', '2.99', '6.19', '21.15', '1.50', '2.00', '0.00', '1.76', '2.25%', '9.57%', '20.50%', '3.10%', '11.90%', '4.90%', '35.40%', '9.30%', '4.60%', '9.30%', '44.76M', '43.94M', '3.34%', '7.49', '64.67', '-1.99%', '102.98%', '195.60K', '700,678', '25.70%', '77.87%', '38.31%'],
[['BJ'], '-', '7.98B', '411.40M', '15.72B', '3.60', '0.31', '-', '-', '32000', '2.20', '19.79', '18.75', '-', '0.51', '16.32', '188.29', '19.42', '0.10', '0.70', '1.53', '1.53', '2.67%', '10.75%', '28.79%', '7.60%', '114.30%', '34.80%', '18.90%', '4.00%', '2.60%', '0.00%', '135.52M', '134.82M', '7.06%', '8.84', '58.28', '-1.46%', '62.85%', '1.08M', '2,925,142', '39.76%', '50.62%', '57.56%']
[['BKH'], '-', '4.25B', '234.90M', '1.84B', '42.30', '0.02', '2.26', '3.46%', '3011', '2.00', '17.45', '16.06', '3.74', '2.31', '1.55', '3540.87', '-', '0.40', '0.50', '1.64', '1.33', '-6.62%', '-5.60%', '-0.31%', '2.80%', '9.10%', '6.10%', '-', '22.50%', '12.80%', '59.40%', '62.87M', '62.38M', '2.10%', '4.48', '74.00', '-10.14%', '25.84%', '292.81K', '885,492', '-2.50%', '18.14%', '6.43%'],
[['BLD'], '-', '7.37B', '291.00M', '3.00B', '44.87', '8.00', '-', '-', '10540', '2.20', '25.72', '17.43', '1.14', '2.46', '5.02', '28.18', '22.12', '1.40', '1.80', '0.48', '0.46', '2.51%', '7.36%', '10.82%', '10.20%', '21.20%', '13.60%', '27.90%', '13.90%', '9.70%', '0.00%', '32.87M', '32.53M', '2.36%', '2.12', '257.00', '-4.27%', '53.88%', '361.88K', '536,069', '10.44%', '39.81%', '22.47%'],
[['BLDR'], '-', '11.13B', '895.70M', '14.58B', '26.47', '0.43', '-', '-', '26000', '1.50', '10.31', '11.62', '0.55', '0.76', '2.00', '123.25', '-', '1.30', '2.20', '0.37', '0.37', '0.26%', '9.14%', '18.03%', '12.70%', '28.40%', '16.20%', '26.70%', '8.80%', '6.10%', '0.00%', '207.11M', '204.27M', '4.60%', '3.29', '67.54', '-4.26%', '80.52%', '2.85M', '3,133,996', '15.08%', '63.63%', '29.43%']
[['BLKB'], '-', '3.41B', '-2.20M', '906.20M', '8.49', '-', '-', '-', '3100', '3.00', '-', '22.93', '-', '3.77', '8.20', '-', '18.90', '0.80', '0.80', '1.34', '1.31', '1.81%', '-0.30%', '0.82%', '-0.10%', '-0.50%', '2.40%', '52.60%', '3.20%', '-0.20%', '-', '47.76M', '41.05M', '5.94%', '10.88', '73.67', '-13.02%', '48.48%', '223.95K', '2,436,514', '-1.82%', '24.14%', '20.88%']
[['BOH'], '-', '3.22B', '207.60M', '522.50M', '35.17', '33.92', '2.80', '3.60%', '2085', '2.90', '15.00', '15.29', '1.67', '6.16', '2.21', '2.29', '16.86', '-', '-', '0.01', '0.01', '-4.88%', '-6.49%', '-9.31%', '1.00%', '15.10%', '17.40%', '-', '91.30%', '39.70%', '51.40%', '39.90M', '39.71M', '4.10%', '7.87', '90.83', '-21.47%', '59.57%', '207.07K', '510,670', '-19.07%', '49.51%', '1.57%'],
[['BRKS'], '-', '6.91B', '119.10M', '1.10B', '17.60', '3.68', '0.40', '0.42%', '3200', '2.10', '58.76', '31.01', '4.90', '6.29', '5.35', '25.58', '69.06', '1.80', '2.30', '0.04', '0.04', '9.06%', '8.73%', '8.61%', '7.10%', '9.40%', '5.40%', '45.30%', '13.30%', '10.70%', '25.10%', '74.30M', '73.11M', '1.69%', '1.67', '109.89', '-13.41%', '118.22%', '740.78K', '1,475,431', '9.67%', '106.22%', '38.75%']
[['BRO'], '-', '16.24B', '556.20M', '2.86B', '14.31', '3.03', '0.37', '0.65%', '11136', '2.70', '28.39', '25.73', '2.15', '5.68', '3.98', '18.81', '26.77', '1.10', '1.10', '0.52', '0.45', '-1.47%', '2.36%', '13.53%', '6.20%', '14.60%', '9.20%', '-', '27.00%', '19.50%', '18.00%', '275.69M', '233.56M', '1.53%', '3.35', '58.86', '-4.12%', '33.45%', '1.07M', '48,351,357', '27.37%', '27.37%', '20.25%']
[['BXS'], '-', '3.10B', '290.20M', '791.90M', '27.48', '8.83', '0.80', '2.81%', '4596', '2.50', '10.16', '11.27', '2.03', '3.92', '1.04', '3.23', '13.18', '-', '-', '0.11', '0.11', '-1.53%', '3.00%', '-3.31%', '1.10%', '10.70%', '21.40%', '-', '89.10%', '36.70%', '26.70%', '105.63M', '90.54M', '8.69%', '8.47', '31.75', '-19.98%', '57.30%', '929.26K', '3,829,294', '-16.21%', '38.72%', '3.79%']
[['BYD'], '-', '7.16B', '337.30M', '2.94B', '11.94', '2.87', '-', '-', '14284', '2.00', '20.76', '13.77', '1.92', '2.44', '5.15', '21.41', '11.09', '0.90', '0.90', '2.46', '2.43', '2.07%', '5.28%', '8.16%', '5.20%', '28.40%', '1.80%', '57.30%', '21.50%', '11.50%', '0.00%', '113.78M', '82.12M', '3.17%', '1.92', '80.50', '-13.39%', '136.50%', '1.35M', '1,770,422', '-1.76%', '121.19%', '43.27%']
[['BHF'], '-', '3.79B', '-4657.00M', '3.05B', '188.37', '56.91', '-', '-', '1400', '3.20', '-', '3.17', '-', '1.24', '0.23', '0.78', '7.74', '-', '-', '0.21', '0.21', '-6.50%', '-2.43%', '1.89%', '-1.90%', '-27.60%', '-4.10%', '-', '-', '-', '-', '85.55M', '82.59M', '3.22%', '4.55', '51.22', '-11.49%', '75.55%', '583.59K', '1,846,654', '-2.96%', '53.66%', '22.19%']
[['BRX'], '-', '7.03B', '194.50M', '1.09B', '9.10', '1.33', '0.86', '3.72%', '480', '2.80', '35.43', '31.56', '-', '6.45', '2.54', '17.39', '20.60', '-', '-', '1.91', '1.91', '-0.39%', '0.51%', '11.52%', '2.30%', '7.20%', '3.70%', '73.80%', '30.80%', '17.80%', '131.40%', '297.22M', '295.58M', '4.27%', '6.59', '24.30', '-5.41%', '118.34%', '1.92M', '6,982,695', '13.63%', '75.67%', '39.58%']
[['CABO'], '-', '11.86B', '347.30M', '1.42B', '279.47', '74.34', '10.00', '0.51%', '2716', '2.40', '34.84', '33.73', '3.20', '8.36', '7.03', '26.42', '42.60', '1.90', '1.90', '2.29', '2.27', '-3.24%', '-0.66%', '1.58%', '6.80%', '22.50%', '10.70%', '70.40%', '35.50%', '24.50%', '17.30%', '6.01M', '5.43M', '3.83%', '5.83', '2198.71', '-15.59%', '17.31%', '35.65K', '145,806', '11.78%', '10.89%', '-11.83%'],
[['CACI'], '-', '6.02B', '457.40M', '6.04B', '112.25', '3.69', '-', '-', '22000', '2.00', '13.78', '13.08', '2.70', '1.00', '2.25', '68.41', '11.60', '1.40', '1.50', '0.65', '0.63', '-1.41%', '-2.35%', '0.66%', '7.60%', '16.90%', '11.30%', '35.00%', '8.90%', '7.60%', '0.00%', '23.74M', '23.16M', '2.40%', '3.04', '300.27', '-6.64%', '27.36%', '183.00K', '339,201', '2.14%', '14.20%', '1.37%'],
[['CAR'], '-', '6.69B', '183.00M', '6.63B', '1.32', '18.87', '-', '-', '20000', '2.40', '37.34', '12.21', '-', '1.01', '72.21', '5.05', '4.35', '1.10', '1.10', '159.85', '159.62', '4.39%', '12.18%', '38.53%', '0.90%', '-160.90%', '-2.70%', '48.10%', '7.10%', '2.80%', '0.00%', '69.90M', '65.56M', '17.39%', '6.77', '93.17', '-4.69%', '273.22%', '1.68M', '4,119,901', '41.36%', '192.66%', '155.55%']
[['CCMP'], '-', '3.85B', '-47.80M', '1.16B', '33.54', '7.71', '1.84', '1.41%', '2082', '3.00', '-', '17.90', '-', '3.32', '3.88', '16.87', '24.06', '2.20', '3.00', '0.93', '0.92', '0.40%', '-2.81%', '-16.25%', '-2.10%', '-4.60%', '9.30%', '42.40%', '-0.60%', '-4.10%', '-', '29.26M', '28.91M', '1.76%', '2.06', '160.57', '-34.48%', '9.17%', '247.16K', '589,274', '-24.48%', '-11.18%', '-14.00%'],
[['CPRI'], '-', '8.27B', '337.00M', '4.86B', '16.20', '2.26', '-', '-', '9300', '2.20', '24.09', '9.92', '0.48', '1.70', '3.25', '23.24', '12.56', '0.60', '1.10', '0.54', '0.49', '-5.89%', '-4.17%', '3.65%', '4.40%', '14.70%', '-1.30%', '64.80%', '9.00%', '6.90%', '0.00%', '151.31M', '148.54M', '3.33%', '2.83', '72.89', '-14.06%', '207.66%', '1.74M', '2,324,609', '-4.62%', '143.14%', '25.33%']
[['CASY'], '-', '7.31B', '311.50M', '9.78B', '54.70', '5.23', '1.36', '0.71%', '17960', '2.50', '23.05', '20.29', '3.11', '0.75', '3.51', '36.76', '35.92', '0.40', '0.90', '0.85', '0.83', '-3.79%', '-2.77%', '-4.84%', '6.80%', '16.10%', '10.90%', '25.10%', '4.60%', '3.20%', '15.70%', '37.13M', '36.98M', '1.53%', '3.07', '224.00', '-16.14%', '16.21%', '184.40K', '432,306', '-7.58%', '8.61%', '7.59%'],
[['CATY'], '-', '3.10B', '278.30M', '668.50M', '30.98', '22.36', '1.24', '3.12%', '1205', '2.60', '11.40', '11.07', '1.42', '4.63', '1.28', '1.78', '14.65', '-', '-', '0.06', '0.06', '0.13%', '2.66%', '3.18%', '1.50%', '11.50%', '20.60%', '-', '88.20%', '41.60%', '35.40%', '79.17M', '73.83M', '2.07%', '5.13', '43.60', '-11.97%', '93.20%', '297.32K', '1,761,143', '-8.15%', '71.69%', '23.58%']
[['CFX'], '-', '6.53B', '106.70M', '3.50B', '28.00', '0.43', '-', '-', '15400', '2.10', '62.01', '17.66', '2.53', '1.87', '1.62', '104.84', '24.88', '0.90', '1.60', '0.37', '0.37', '-4.89%', '-3.52%', '3.51%', '1.30%', '2.40%', '2.80%', '42.70%', '6.80%', '2.70%', '0.00%', '153.88M', '125.18M', '7.01%', '6.97', '53.71', '-10.07%', '71.15%', '1.26M', '3,931,877', '1.18%', '30.72%', '18.38%']
[['CBSH'], '-', '7.88B', '543.10M', '858.70M', '30.01', '32.58', '1.05', '1.58%', '4590', '3.20', '14.29', '19.23', '-', '9.18', '2.22', '2.04', '14.12', '-', '-', '0.00', '0.00', '-3.90%', '-5.54%', '-8.58%', '1.70%', '16.10%', '21.90%', '-', '-', '63.20%', '22.50%', '116.16M', '112.93M', '3.14%', '8.53', '71.43', '-19.82%', '31.87%', '415.56K', '1,3,270', '-16.08%', '23.42%', '1.37%']
[['CBT'], '-', '2.90B', '-59.00M', '3.16B', '16.84', '2.98', '1.40', '2.81%', '4500', '2.00', '-', '9.02', '-', '0.92', '2.96', '16.76', '126.04', '1.30', '1.90', '1.21', '1.14', '-4.89%', '-7.25%', '-5.66%', '-1.80%', '-6.50%', '-9.80%', '24.10%', '9.80%', '-1.70%', '-', '56.70M', '56.31M', '2.20%', '2.78', '71.33', '-23.56%', '43.17%', '445.45K', '801,870', '-5.35%', '24.36%', '11.14%'],
[['CDAY'], '-', '16.73B', '-63.10M', '912.10M', '14.73', '2.19', '-', '-', '5974', '2.30', '-', '201.03', '-', '18.34', '7.41', '49.91', '-', '1.10', '1.10', '0.51', '0.51', '-1.25%', '4.64%', '13.66%', '-0.90%', '-3.00%', '-0.10%', '38.10%', '-9.20%', '-6.90%', '-', '149.29M', '148.52M', '5.95%', '10.61', '109.33', '-6.46%', '52.52%', '832.87K', '27,177,349', '31.55%', '44.41%', '2.44%']
[['CC'], '-', '4.98B', '257.00M', '5.66B', '5.40', '6.80', '1.00', '3.36%', '6500', '2.20', '19.51', '7.12', '0.71', '0.88', '5.51', '4.38', '8.97', '1.20', '1.80', '4.44', '4.41', '-8.64%', '-9.79%', '-2.07%', '3.60%', '31.20%', '8.00%', '20.00%', '6.30%', '4.50%', '64.40%', '166.17M', '163.57M', '4.43%', '6.81', '41.17', '-23.46%', '53.67%', '1.06M', '3,109,970', '11.97%', '33.23%', '20.01%']
[['CDK'], '-', '5.08B', '181.20M', '1.67B', '3.94', '1.31', '0.60', '1.42%', '6500', '1.70', '28.67', '13.41', '2.87', '3.04', '10.75', '32.37', '19.70', '1.50', '1.50', '3.31', '3.30', '1.89%', '-6.18%', '-15.89%', '34.80%', '-', '14.70%', '47.70%', '23.90%', '61.80%', '7.10%', '121.90M', '120.19M', '1.71%', '2.61', '64.33', '-23.71%', '6.46%', '789.61K', '1,938,339', '-21.40%', '-2.53%', '-18.29%']
[['CFR'], '-', '7.16B', '409.50M', '1.01B', '66.40', '236.38', '3.00', '2.70%', '4685', '3.70', '17.27', '19.88', '1.72', '7.09', '1.68', '0.47', '17.41', '-', '-', '0.06', '0.06', '-1.76%', '0.35%', '3.29%', '0.90%', '9.90%', '16.30%', '-', '94.00%', '40.60%', '44.30%', '63.68M', '56.77M', '4.01%', '8.07', '113.58', '-10.98%', '80.93%', '281.99K', '932,980', '-5.07%', '63.49%', '27.56%'],
[['CGNX'], '-', '15.66B', '304.30M', '982.90M', '8.09', '2.31', '0.24', '0.27%', '2055', '2.80', '52.20', '45.91', '3.48', '15.94', '10.98', '38.42', '-', '3.00', '3.40', '0.00', '0.00', '1.26%', '2.86%', '7.38%', '15.60%', '21.90%', '12.70%', '75.80%', '33.20%', '31.00%', '13.60%', '176.63M', '169.76M', '1.40%', '3.88', '93.07', '-12.75%', '55.10%', '611.07K', '2,485,682', '12.10%', '44.84%', '10.66%']
[['CHE'], '-', '7.53B', '303.40M', '2.12B', '55.01', '5.82', '1.44', '0.30%', '15544', '1.50', '25.54', '24.63', '3.38', '3.55', '8.64', '81.73', '28.77', '1.00', '1.00', '0.00', '0.00', '0.56%', '1.01%', '-1.70%', '21.50%', '34.70%', '34.70%', '35.60%', '17.40%', '14.30%', '7.10%', '15.83M', '15.32M', '1.45%', '2.32', '577.25', '-15.09%', '13.92%', '95.87K', '232,335', '5.12%', '-0.71%', '-10.72%'],
[['CHH'], '-', '6.78B', '130.00M', '865.50M', '1.89', '5.54', '0.90', '0.74%', '1498', '2.70', '52.31', '26.09', '1.51', '7.84', '64.54', '22.03', '38.75', '1.90', '1.90', '0.00', '10.10', '2.39%', '3.14%', '8.40%', '8.00%', '536.00%', '12.10%', '49.30%', '24.80%', '15.00%', '19.20%', '55.39M', '35.58M', '3.63%', '7.02', '119.30', '-1.45%', '47.69%', '184.13K', '820,588', '10.88%', '26.86%', '14.29%'],
[['CHDN'], '-', '8.84B', '205.90M', '1.46B', '8.20', '8.78', '0.62', '0.27%', '7000', '1.60', '43.58', '26.53', '-', '6.08', '27.67', '25.85', '38.96', '1.40', '1.40', '6.21', '6.18', '7.47%', '14.92%', '9.69%', '7.00%', '65.00%', '3.40%', '33.00%', '17.50%', '14.10%', '11.80%', '38.70M', '34.13M', '3.01%', '3.16', '252.40', '-12.16%', '54.30%', '325.57K', '560,313', '-5.53%', '40.33%', '16.49%'],
[['CIEN'], '-', '8.47B', '461.70M', '3.41B', '18.83', '8.86', '-', '-', '7032', '1.90', '18.04', '16.80', '2.31', '2.49', '2.82', '6.00', '21.98', '3.20', '3.60', '0.26', '0.25', '-4.69%', '-5.37%', '-2.33%', '10.60%', '17.20%', '12.00%', '48.20%', '13.20%', '13.50%', '0.00%', '155.27M', '153.73M', '2.53%', '3.43', '66.00', '-13.01%', '39.73%', '1.13M', '2,703,490', '-4.11%', '29.20%', '0.55%']
[['CHX'], '-', '4.32B', '12.50M', '2.77B', '8.31', '1.19', '-', '-', '6600', '1.60', '357.50', '18.54', '-', '1.56', '2.58', '18.09', '13.87', '1.30', '2.00', '0.52', '0.50', '-5.86%', '-6.27%', '0.41%', '0.40%', '0.80%', '-26.90%', '23.20%', '3.10%', '0.40%', '0.00%', '201.47M', '200.24M', '1.87%', '3.36', '28.44', '-29.63%', '212.23%', '1.12M', '4,771,534', '-4.20%', '122.51%', '40.20%']
[['CIT'], '-', '5.07B', '594.90M', '1.60B', '55.60', '57.22', '1.40', '2.77%', '4085', '2.80', '8.45', '11.28', '0.85', '3.17', '0.91', '0.88', '17.66', '-', '-', '0.77', '0.77', '-5.57%', '-1.10%', '5.15%', '1.00%', '11.20%', '11.60%', '-', '66.80%', '37.20%', '23.30%', '99.11M', '97.86M', '4.99%', '6.46', '52.40', '-10.70%', '223.07%', '756.49K', '1,576,640', '-0.92%', '175.98%', '40.84%']
[['CLF'], '-', '10.92B', '873.30M', '13.00B', '6.47', '0.15', '-', '-', '25000', '2.30', '14.30', '6.08', '0.52', '0.84', '3.38', '149.65', '-', '0.80', '2.20', '0.00', '1.66', '-7.32%', '-6.40%', '15.54%', '5.80%', '41.40%', '1.30%', '14.70%', '10.00%', '6.70%', '0.00%', '500.00M', '455.09M', '9.47%', '1.73', '29.59', '-17.53%', '298.91%', '24.85M', '32,699,964', '31.45%', '227.25%', '50.14%']
[['CLH'], '-', '5.38B', '183.10M', '3.31B', '25.85', '12.27', '-', '-', '13500', '1.90', '29.87', '30.92', '1.00', '1.62', '3.83', '8.07', '14.94', '2.10', '2.40', '1.10', '1.10', '-2.46%', '0.95%', '11.50%', '4.40%', '13.50%', '7.00%', '32.40%', '9.30%', '5.50%', '0.00%', '54.53M', '50.44M', '1.52%', '3.09', '114.50', '-6.15%', '89.62%', '247.53K', '620,753', '14.45%', '71.14%', '30.12%'],
[['CMC'], '-', '3.63B', '328.30M', '6.11B', '17.88', '3.66', '0.48', '1.60%', '11297', '3.00', '11.13', '9.52', '0.75', '0.59', '1.68', '8.20', '-', '2.00', '3.00', '0.50', '0.47', '-6.27%', '-6.59%', '6.50%', '7.80%', '16.30%', '11.40%', '17.40%', '7.90%', '5.30%', '17.80%', '120.61M', '119.09M', '2.70%', '3.62', '33.33', '-17.73%', '60.75%', '887.75K', '2,443,356', '4.34%', '38.53%', '46.15%']
[['CMP'], '-', '2.15B', '38.00M', '959.80M', '5.49', '0.78', '2.88', '4.54%', '3229', '2.60', '56.78', '24.00', '2.06', '2.24', '11.56', '81.75', '-', '1.40', '2.10', '6.18', '6.18', '-4.73%', '-5.16%', '-2.63%', '-6.00%', '-48.70%', '6.00%', '21.30%', '11.60%', '-13.00%', '-', '34.02M', '33.72M', '2.78%', '2.90', '70.71', '-11.83%', '17.04%', '323.39K', '1,387,684', '-4.08%', '7.57%', '2.85%']
[['CNO'], '-', '2.97B', '466.40M', '4.13B', '40.64', '5.61', '0.52', '2.23%', '3400', '2.90', '6.93', '10.48', '0.69', '0.72', '0.57', '4.16', '5.11', '-', '-', '0.74', '0.74', '-2.42%', '-0.24%', '-3.22%', '1.30%', '9.00%', '4.00%', '-', '16.90%', '11.30%', '14.30%', '131.02M', '122.46M', '2.83%', '3.94', '26.50', '-16.31%', '52.85%', '877.42K', '3,530,164', '-8.47%', '32.16%', '4.99%']
[['CNX'], '-', '2.59B', '-265.00M', '1.33B', '18.81', '0.18', '-', '-', '451', '2.50', '-', '9.47', '-', '1.95', '0.63', '65.71', '6.64', '0.40', '0.40', '0.55', '0.55', '2.51%', '-1.85%', '-8.98%', '-3.30%', '-6.10%', '-6.60%', '64.50%', '17.00%', '-19.90%', '-', '219.90M', '212.70M', '9.66%', '6.95', '16.55', '-25.97%', '41.52%', '2.96M', '5,135,593', '-21.60%', '6.14%', '8.89%']
[['CNXC'], '-', '8.80B', '-', '5.19B', '49.34', '2.49', '-', '-', '270000', '1.00', '-', '16.30', '-', '1.70', '3.38', '67.08', '-', '1.70', '1.70', '0.38', '0.38', '-2.06%', '0.94%', '18.28%', '-', '-', '6.00%', '-', '-', '-', '-', '51.27M', '42.13M', '1.08%', '2.17', '175.67', '-6.11%', '108.60%', '210.51K', '371,062', '25.72%', '-', '69.08%'],
[['COHR'], '-', '6.16B', '-120.10M', '1.41B', '34.35', '16.65', '-', '-', '4875', '2.90', '-', '28.06', '-', '4.36', '7.30', '15.06', '-', '2.00', '3.10', '0.54', '0.52', '-0.32%', '0.48%', '7.34%', '-6.60%', '-13.70%', '-29.60%', '38.20%', '-9.00%', '-8.50%', '-', '24.43M', '24.16M', '9.18%', '11.08', '218.67', '-7.44%', '143.52%', '200.06K', '340,596', '-3.64%', '128.57%', '67.20%'],
[['COTY'], '-', '6.58B', '-166.20M', '4.63B', '3.74', '0.32', '-', '-', '11430', '2.60', '-', '27.38', '-', '1.42', '2.23', '25.94', '45.89', '0.50', '0.70', '2.26', '2.25', '-4.45%', '-3.22%', '0.55%', '-2.00%', '-10.00%', '1.30%', '60.00%', '-1.00%', '-6.60%', '-', '765.40M', '288.34M', '5.37%', '2.03', '11.01', '-20.40%', '215.09%', '7.62M', '9,398,821', '-5.11%', '159.32%', '18.95%']
[['CONE'], '-', '9.61B', '6.90M', '1.11B', '21.67', '2.97', '2.04', '2.64%', '441', '2.30', '1484.42', '316.35', '-', '8.62', '3.56', '25.98', '-', '-', '-', '0.00', '1.39', '0.34%', '2.72%', '7.16%', '0.10%', '0.30%', '0.60%', '57.10%', '3.20%', '0.60%', '-', '122.60M', '121.88M', '6.26%', '8.40', '79.75', '-6.65%', '25.23%', '908.50K', '1,595,430', '16.20%', '2.92%', '5.52%']
